model,perturbation,norm_ratio,abs_ratio,top20_recall,top20_sign,top20_corr
TopDelta,UXT,0.6154654622077942,0.5617708563804626,0.45,0.95,0.8819095496701319
TopDelta,VARS,0.6931518316268921,0.6859931349754333,0.55,1.0,0.9437216378032764
TopDelta,VARS2,0.4127987325191498,0.34985804557800293,0.4,1.0,0.9027995254559977
TopDelta,VPS13D,0.38666966557502747,0.31505444645881653,0.25,0.9,0.7933968227985879
TopDelta,VPS29,0.4083418846130371,0.3405008018016815,0.3,0.95,0.8768128341171844
TopDelta,VPS35,0.44940000772476196,0.38455986976623535,0.3,0.95,0.7914684451954462
TopDelta,VPS41,0.5811799168586731,0.48880207538604736,0.5,1.0,0.8790709623914682
TopDelta,VPS54,0.4265645146369934,0.4099229574203491,0.4,1.0,0.5505921362887674
TopDelta,WARS,0.6368739604949951,0.5385545492172241,0.55,1.0,0.95847665447723
TopDelta,WBP1,0.3774278461933136,0.3416178524494171,0.2,0.85,0.7815483719478278
TopDelta,WBP1L,0.3189958333969116,0.2638397812843323,0.25,0.9,0.7682875782446749
TopDelta,WDFY3,0.3086697459220886,0.248012974858284,0.15,0.9,0.6438576088439224
TopDelta,WDHD1,0.5013272762298584,0.42261698842048645,0.4,1.0,0.8943187507389306
TopDelta,WDR1,0.6263626217842102,0.622232973575592,0.6,0.95,0.8030963361417776
TopDelta,WDR12,0.6861736178398132,0.6475114822387695,0.8,1.0,0.974748181720725
TopDelta,WDR18,0.5902202129364014,0.5451620221138,0.55,1.0,0.8457936716689032
TopDelta,WDR26,0.3984936773777008,0.37889060378074646,0.05,0.95,0.5030237718852336
TopDelta,WDR3,0.6835489273071289,0.623679518699646,0.85,1.0,0.9846013592625503
TopDelta,WDR33,0.6319872140884399,0.5643481612205505,0.65,1.0,0.9334721489926558
TopDelta,WDR36,0.6596079468727112,0.6040161848068237,0.75,1.0,0.9603567635483555
TopDelta,WDR4,0.38816800713539124,0.31836891174316406,0.35,1.0,0.8001565425548023
TopDelta,WDR43,0.6696765422821045,0.647789716720581,0.85,1.0,0.9604078139536536
TopDelta,WDR46,0.6767072677612305,0.6350359916687012,0.75,1.0,0.9759534065702502
TopDelta,WDR5,0.5756092071533203,0.560172975063324,0.5,1.0,0.9528168047348158
TopDelta,WDR70,0.6857064962387085,0.7086532115936279,0.45,1.0,0.9171950140880273
TopDelta,WDR75,0.6528317928314209,0.6216554641723633,0.75,1.0,0.9621202586387796
TopDelta,WDR77,0.4780179560184479,0.4509844481945038,0.4,1.0,0.9236587411747709
TopDelta,WDR83OS,0.4433805048465729,0.4000045359134674,0.5,1.0,0.8770593376598572
TopDelta,WTAP,0.4403533339500427,0.38692721724510193,0.25,1.0,0.897577897205449
TopDelta,XPO1,0.6295179724693298,0.5917090177536011,0.7,1.0,0.9677227202166321
TopDelta,XPO5,0.4178861379623413,0.323196142911911,0.45,0.95,0.7760153597641085
TopDelta,XRCC1,0.2848105728626251,0.21994614601135254,0.25,0.8,0.6347224661281039
TopDelta,XRCC2,0.3576697111129761,0.3287179470062256,0.25,0.95,0.7769429489035707
TopDelta,XRCC5,0.6428965926170349,0.5512680411338806,0.75,1.0,0.9461461394750553
TopDelta,XRCC6,0.5867254734039307,0.486977756023407,0.65,1.0,0.9673452553343673
TopDelta,XRN2,0.36842164397239685,0.29948240518569946,0.4,0.95,0.8527086711481199
TopDelta,YARS,0.7013230323791504,0.6399563550949097,0.6,0.95,0.9245299627487896
TopDelta,YARS2,0.5260114669799805,0.4339620769023895,0.4,0.95,0.8815019566470755
TopDelta,YEATS2,0.4883648455142975,0.4214613735675812,0.9,1.0,0.9023355105052719
TopDelta,YPEL5,0.38233545422554016,0.31882762908935547,0.25,0.85,0.7460877549595973
TopDelta,YTHDC1,0.6055922508239746,0.5833250880241394,0.45,1.0,0.9012775169148581
TopDelta,ZBTB17,0.45546382665634155,0.37605756521224976,0.35,0.85,0.8327187272930626
TopDelta,ZC3H13,0.6054898500442505,0.56698077917099,0.4,0.95,0.9151324805227169
TopDelta,ZC3H4,0.430754691362381,0.4127092957496643,0.25,0.9,0.6819683157804035
TopDelta,ZCCHC9,0.6861329078674316,0.6645381450653076,0.7,1.0,0.9610812554957385
TopDelta,ZCRB1,0.37215447425842285,0.3448198735713959,0.3,0.95,0.8088984812936474
TopDelta,ZDHHC7,0.6638131141662598,0.6613318920135498,0.55,0.95,0.7881376879362366
TopDelta,ZFC3H1,0.693304717540741,0.5657227039337158,0.75,1.0,0.8883910448244334
TopDelta,ZMAT2,0.6112250685691833,0.5993079543113708,0.45,1.0,0.7995352137756117
TopDelta,ZNF143,0.5347461104393005,0.4753386080265045,0.4,0.95,0.8544619887854389
TopDelta,ZNF207,0.5764818787574768,0.5344580411911011,0.5,1.0,0.8665336588880305
TopDelta,ZNF236,0.6667012572288513,0.6519728302955627,0.65,1.0,0.6453067472573265
TopDelta,ZNF292,0.3385932445526123,0.27586790919303894,0.3,0.85,0.6366299282208686
TopDelta,ZNF574,0.6121090054512024,0.5168666243553162,0.7,1.0,0.8780824653293213
TopDelta,ZNF720,0.41933706402778625,0.3325824737548828,0.45,0.95,0.42007688829307843
TopDelta,ZNF787,0.6376147866249084,0.5614495873451233,0.75,1.0,0.9503461120108974
TopDelta,ZNF84,0.7052047252655029,0.690716564655304,0.65,1.0,0.9581780402039496
TopDelta,ZNHIT1,0.4583871364593506,0.4118780195713043,0.35,0.95,0.8514062085620907
TopDelta,ZNHIT2,0.6201032400131226,0.6054105162620544,0.4,1.0,0.8984022250731605
TopDelta,ZNHIT3,0.5749182105064392,0.47845885157585144,0.6,1.0,0.9768943711092515
TopDelta,ZNHIT6,0.6482206583023071,0.5919150114059448,0.75,1.0,0.9536832228055178
TopDelta,ZNRD1,0.6321159601211548,0.5518869161605835,0.65,1.0,0.9614766446779379
Evoformer,AAAS,0.6514763236045837,0.5622401833534241,0.3,0.95,0.7608424508953486
Evoformer,AAR2,0.5815176367759705,0.48770377039909363,0.25,0.85,0.7560278077065841
Evoformer,AARS,0.9756183624267578,0.9745531678199768,0.75,1.0,0.973179487356523
Evoformer,AATF,0.9662786722183228,0.9494462609291077,0.7,1.0,0.9606547897426403
Evoformer,ABCB7,0.8566539883613586,0.8033152222633362,0.7,1.0,0.955323536469815
Evoformer,ABHD11,0.6586779952049255,0.5573896765708923,0.35,0.95,0.7697540447700061
Evoformer,ABT1,0.9902926683425903,0.9728821516036987,0.7,1.0,0.9728709360402117
Evoformer,ACSS2,0.7241875529289246,0.6091846823692322,0.5,0.95,0.7760291667079796
Evoformer,ACTR1B,0.553371012210846,0.4624936580657959,0.25,0.9,0.8397826952959997
Evoformer,ACTR2,0.6075619459152222,0.507792055606842,0.3,0.95,0.8187606391492244
Evoformer,ACTR5,0.7842050194740295,0.7524898052215576,0.35,1.0,0.9222837741140539
Evoformer,ACTR6,0.7538698315620422,0.7022925615310669,0.45,1.0,0.8853141187774588
Evoformer,ACTR8,0.8331239223480225,0.7775994539260864,0.5,1.0,0.9212050769591469
Evoformer,ADRM1,0.6414823532104492,0.5776851773262024,0.2,1.0,0.8197655911951822
Evoformer,AFG3L2,0.9275280237197876,0.8458895683288574,0.55,1.0,0.9706140657159289
Evoformer,AGBL5,0.7036381363868713,0.6517320275306702,0.3,0.95,0.8742810264342764
Evoformer,AHCTF1,0.9023862481117249,0.8265154957771301,0.55,1.0,0.9134592989366151
Evoformer,AIFM1,0.6759660243988037,0.5777581930160522,0.3,0.95,0.8827327798969179
Evoformer,AKIRIN2,0.6603502035140991,0.5915153622627258,0.4,0.85,0.6145373161353589
Evoformer,ALDOA,0.6130831837654114,0.5553340315818787,0.2,0.95,0.8354076506885117
Evoformer,ALG11,0.8296114802360535,0.7070684432983398,0.5,1.0,0.9118579595833306
Evoformer,ALG13,0.7742003202438354,0.6764065027236938,0.45,1.0,0.8429404277276318
Evoformer,ALG2,0.8216425776481628,0.6980066299438477,0.45,1.0,0.9320028394722254
Evoformer,ANAPC1,0.6963964104652405,0.610298752784729,0.4,1.0,0.8768069662470676
Evoformer,ANAPC10,0.629666268825531,0.5213703513145447,0.45,1.0,0.8887999223123033
Evoformer,ANAPC11,0.7042494416236877,0.5757940411567688,0.65,0.95,0.8386586458857274
Evoformer,ANAPC13,0.6633057594299316,0.5969368815422058,0.5,1.0,0.8970050347104415
Evoformer,ANAPC5,0.7990630865097046,0.7523356676101685,0.55,1.0,0.9304213814439172
Evoformer,ANKLE2,0.6173904538154602,0.5440176129341125,0.35,0.95,0.8854266711238317
Evoformer,ANKRD11,0.7178426384925842,0.632473349571228,0.25,0.9,0.9547623965630863
Evoformer,ANKRD39,0.7115070819854736,0.6428864598274231,0.2,0.9,0.863298641826585
Evoformer,ANKRD49,0.554337203502655,0.4588586390018463,0.4,0.85,0.7555327227912556
Evoformer,ANKS6,0.634111762046814,0.5466329455375671,0.3,1.0,0.6586751670152639
Evoformer,AP2M1,0.8496240377426147,0.7945190072059631,0.4,0.95,0.9024878817916205
Evoformer,ARGLU1,0.6716850996017456,0.6356080174446106,0.3,0.95,0.8845725473847537
Evoformer,ARL2,0.7059916853904724,0.6464500427246094,0.45,0.95,0.8395519950435354
Evoformer,ARL4D,0.5676723718643188,0.4932574927806854,0.3,0.85,0.8120714229088125
Evoformer,ARMC7,0.73518967628479,0.6810362935066223,0.45,1.0,0.9353462038455205
Evoformer,ARPC4,0.7939456701278687,0.7329998016357422,0.55,1.0,0.8946056146037253
Evoformer,ASCC3,0.6765015125274658,0.5610101819038391,0.45,1.0,0.9100251598311518
Evoformer,ASF1B,0.6478537917137146,0.555310845375061,0.35,0.95,0.7612595309611241
Evoformer,ATF5,0.9335725903511047,0.9114287495613098,0.65,1.0,0.9715009940172737
Evoformer,ATP11B,0.9967935681343079,0.9641724228858948,0.6,1.0,0.9676066302707467
Evoformer,ATP2A2,0.8050670623779297,0.6936050057411194,0.65,1.0,0.7940756903762123
Evoformer,ATP5ME,1.0031300783157349,0.9161438345909119,0.8,1.0,0.9799562265496409
Evoformer,ATP5MF,0.9638000726699829,0.920931339263916,0.65,1.0,0.9481634557692484
Evoformer,ATP5PD,1.0284322500228882,1.006980538368225,0.65,1.0,0.9673951102487308
Evoformer,ATP6AP1,1.0003736019134521,0.9903808236122131,0.75,1.0,0.9776201570168448
Evoformer,ATP6AP2,1.0102672576904297,1.0164037942886353,0.65,1.0,0.9807994249222095
Evoformer,ATP6V0B,0.9562456607818604,0.9200200438499451,0.75,1.0,0.9436039484113257
Evoformer,ATP6V0C,0.9593718647956848,0.929112434387207,0.5,1.0,0.9577207044487662
Evoformer,ATP6V0D1,0.8332808613777161,0.7039648294448853,0.65,1.0,0.9659581743868468
Evoformer,ATP6V1A,0.9953497648239136,0.9679014086723328,0.75,1.0,0.9690778098734452
Evoformer,ATP6V1B2,0.9558089375495911,0.8962887525558472,0.65,1.0,0.9767067711800103
Evoformer,ATP6V1F,0.9273626804351807,0.8576597571372986,0.75,1.0,0.9583278756557451
Evoformer,ATP6V1G1,0.9509108662605286,0.9118105173110962,0.75,1.0,0.9127027386038395
Evoformer,ATP6V1H,0.9759489893913269,0.9395472407341003,0.7,1.0,0.9770637183973505
Evoformer,ATR,0.9885283708572388,0.9652615189552307,0.7,1.0,0.9655283201883118
Evoformer,ATRIP,0.8865283131599426,0.7955157160758972,0.65,1.0,0.9371580447370526
Evoformer,AURKA,0.6752608418464661,0.6286753416061401,0.4,0.9,0.5785216014938477
Evoformer,AURKAIP1,0.7703345417976379,0.7087872624397278,0.65,0.95,0.8090455885872746
Evoformer,BAG6,0.7681376338005066,0.7161193490028381,0.45,1.0,0.9170429457909385
Evoformer,BANP,0.6013973355293274,0.5027734637260437,0.5,1.0,0.8678588009766564
Evoformer,BAP1,0.9095964431762695,0.8104854822158813,0.55,1.0,0.925501218763393
Evoformer,BARD1,0.6827952265739441,0.601721465587616,0.2,0.9,0.8402366127514449
Evoformer,BCLAF1,0.6694782972335815,0.5804969668388367,0.35,1.0,0.933393392804786
Evoformer,BCR,0.6603650450706482,0.5945591330528259,0.15,1.0,0.8427353024358716
Evoformer,BCS1L,0.656003475189209,0.5633728504180908,0.35,1.0,0.8989955482540828
Evoformer,BET1,0.8371607065200806,0.7644915580749512,0.5,1.0,0.9635930567467184
Evoformer,BMS1,0.9962168335914612,1.0095728635787964,0.75,1.0,0.9636866961152196
Evoformer,BOD1L1,0.6424512267112732,0.5692612528800964,0.45,0.95,0.7498673936004074
Evoformer,BORA,0.7435567378997803,0.6550611257553101,0.55,0.95,0.9156174769721476
Evoformer,BPTF,0.6896588802337646,0.6579216122627258,0.4,0.95,0.7652630326754326
Evoformer,BRCA1,0.8953596949577332,0.8063267469406128,0.65,1.0,0.9581978357601892
Evoformer,BRCA2,0.88075190782547,0.7920597195625305,0.6,1.0,0.9572378217136926
Evoformer,BRD2,0.6847996711730957,0.6174613833427429,0.5,1.0,0.8886033503151518
Evoformer,BRF1,0.8595612049102783,0.7662526965141296,0.5,1.0,0.9459975963273819
Evoformer,BRF2,0.6534405946731567,0.5940526723861694,0.2,1.0,0.8514947273296497
Evoformer,BRIP1,0.622056782245636,0.5434070825576782,0.25,1.0,0.8693312398462518
Evoformer,BRIX1,0.9957878589630127,0.9818809628486633,0.85,1.0,0.9560806688391722
Evoformer,BTAF1,0.6197662949562073,0.5410444140434265,0.35,0.95,0.7895442173798057
Evoformer,BTF3,0.8341978192329407,0.7651689052581787,0.55,1.0,0.8963160654669174
Evoformer,BTF3L4,0.6395874619483948,0.5709429383277893,0.3,0.9,0.7235928659916868
Evoformer,BUB1,0.8116400241851807,0.7028580904006958,0.65,1.0,0.7782243651427772
Evoformer,BUB1B,0.6971180438995361,0.6169377565383911,0.45,0.95,0.8703145361388128
Evoformer,BYSL,0.9687161445617676,0.9579449892044067,0.7,1.0,0.9567068853010792
Evoformer,C12orf45,0.9872996807098389,0.97162264585495,0.7,1.0,0.9472387251912625
Evoformer,C17orf58,0.7097277045249939,0.615161657333374,0.3,1.0,0.8900889536882141
Evoformer,C18orf21,0.9357036352157593,0.8628138899803162,0.7,1.0,0.9568826491332534
Evoformer,C19orf25,0.8037009835243225,0.6931464672088623,0.5,1.0,0.8873581190646943
Evoformer,C19orf53,0.6885630488395691,0.602634072303772,0.35,1.0,0.8408966506939382
Evoformer,C1orf131,0.9720228314399719,0.9413138031959534,0.75,1.0,0.973441333062629
Evoformer,C7orf26,0.8195405602455139,0.807914137840271,0.45,0.95,0.8601241570725087
Evoformer,C9orf16,0.5630075931549072,0.48571258783340454,0.3,0.95,0.6864553080851804
Evoformer,C9orf78,0.6721580028533936,0.6190779805183411,0.45,1.0,0.9425539480483466
Evoformer,CA5A,0.571906328201294,0.5190787315368652,0.3,1.0,0.8754078298258843
Evoformer,CABIN1,0.7716196775436401,0.6935690641403198,0.45,1.0,0.9216646449307946
Evoformer,CACTIN,0.9394325017929077,0.9583954215049744,0.35,1.0,0.9466062666388505
Evoformer,CADM4,0.5889902710914612,0.5011652708053589,0.35,0.9,0.863059588514156
Evoformer,CALR,0.6185280680656433,0.7730467915534973,0.5,1.0,0.8209024127382624
Evoformer,CASC3,0.8711661696434021,0.7444567680358887,0.7,0.95,0.9347485415040213
Evoformer,CBX1,0.5652371644973755,0.4800472557544708,0.25,1.0,0.9046888162108231
Evoformer,CCAR1,0.6731504201889038,0.5888025760650635,0.4,0.9,0.825555297579848
Evoformer,CCDC115,0.6822608113288879,0.5610026121139526,0.55,0.95,0.6890751655493441
Evoformer,CCDC174,0.8225744366645813,0.7576012015342712,0.4,1.0,0.8693998425318731
Evoformer,CCDC59,0.8815402984619141,0.7634868621826172,0.7,1.0,0.920269103982188
Evoformer,CCDC6,0.8299696445465088,0.7871288657188416,0.45,0.95,0.8831496453009375
Evoformer,CCDC86,1.0067675113677979,0.9588328003883362,0.75,1.0,0.9528237186443532
Evoformer,CCNB1,0.6080809831619263,0.5385937094688416,0.35,1.0,0.828868095018524
Evoformer,CCNC,0.7719343304634094,0.7247073650360107,0.3,0.95,0.9203502924257014
Evoformer,CCND3,0.518490195274353,0.45112842321395874,0.15,0.9,0.7661526176992534
Evoformer,CCNH,0.8156947493553162,0.7519969940185547,0.65,1.0,0.9162777883967559
Evoformer,CCP110,0.7167363166809082,0.5992937088012695,0.6,1.0,0.9386656320868697
Evoformer,CCT2,0.9767574667930603,0.9908267855644226,0.65,1.0,0.9718887016885654
Evoformer,CCT3,0.9660945534706116,0.9840837121009827,0.65,1.0,0.9636565104188615
Evoformer,CCT4,0.9641525149345398,0.9654235243797302,0.5,1.0,0.9723359304586664
Evoformer,CCT5,0.9855637550354004,0.9752411246299744,0.7,1.0,0.9821436739762537
Evoformer,CCT6A,0.9626882672309875,0.9808151125907898,0.6,1.0,0.9674062798078055
Evoformer,CCT7,0.9937185645103455,0.9996642470359802,0.6,1.0,0.9724513545928328
Evoformer,CCT8,0.9050151109695435,0.8664737939834595,0.5,1.0,0.944938725527565
Evoformer,CD2BP2,0.6113904714584351,0.5465617179870605,0.35,1.0,0.9045601369379045
Evoformer,CD3EAP,0.9961478114128113,0.9752594232559204,0.85,1.0,0.9729714187149922
Evoformer,CDC123,0.8381636142730713,0.7283726930618286,0.8,1.0,0.9442018569841836
Evoformer,CDC16,0.8234961032867432,0.7925267219543457,0.5,1.0,0.9303446201448105
Evoformer,CDC20,0.7492306232452393,0.6610521078109741,0.6,0.95,0.873142577860564
Evoformer,CDC42,0.854803204536438,0.7903760671615601,0.6,1.0,0.8478221836601475
Evoformer,CDC45,0.8247362971305847,0.7148703336715698,0.75,1.0,0.9507134950283836
Evoformer,CDC6,0.9987999200820923,0.972606360912323,0.8,1.0,0.9737168116610474
Evoformer,CDIPT,0.6588751673698425,0.5864372253417969,0.3,1.0,0.7877278247210282
Evoformer,CDK1,0.9824367761611938,0.967332124710083,0.85,1.0,0.9689930526272051
Evoformer,CDK2,0.6695778369903564,0.5617685317993164,0.45,0.95,0.8491853065841546
Evoformer,CDT1,0.9875606298446655,0.9444181323051453,0.75,1.0,0.9740172192215599
Evoformer,CEBPZ,1.0103251934051514,0.9868913888931274,0.8,1.0,0.9613258800984008
Evoformer,CENPC,0.753250002861023,0.6513728499412537,0.35,1.0,0.8760289165599031
Evoformer,CENPJ,0.9969000220298767,0.9697814583778381,0.7,1.0,0.9543318188319543
Evoformer,CENPK,0.8350645899772644,0.7210981845855713,0.7,1.0,0.8852902413803784
Evoformer,CENPN,0.7891875505447388,0.6951777338981628,0.5,1.0,0.902116190128806
Evoformer,CENPT,0.7900242209434509,0.7101691365242004,0.5,1.0,0.9176492606854811
Evoformer,CENPW,0.8388969898223877,0.7774055004119873,0.7,1.0,0.9630669944421419
Evoformer,CEP68,0.6541398167610168,0.5654813647270203,0.35,1.0,0.8834663932839776
Evoformer,CEP85,0.6546880006790161,0.5904935002326965,0.35,0.9,0.7511025362051227
Evoformer,CFL1,0.601923406124115,0.598035991191864,0.45,1.0,0.5186789061720029
Evoformer,CHAF1B,0.9400188326835632,0.8937634825706482,0.65,1.0,0.947405133786503
Evoformer,CHCHD1,0.6579278111457825,0.5892758369445801,0.35,0.95,0.8668576588780902
Evoformer,CHCHD2,0.6451565623283386,0.5561503171920776,0.35,0.95,0.8352464812749635
Evoformer,CHCHD4,1.0062148571014404,0.9619908332824707,0.65,1.0,0.9536848835981168
Evoformer,CHD4,0.6651939749717712,0.6130414009094238,0.25,0.95,0.7770551226264272
Evoformer,CHEK1,0.9212896227836609,0.866637647151947,0.6,1.0,0.957137679948404
Evoformer,CHERP,0.7756192088127136,0.7016876935958862,0.6,0.95,0.8579217835577428
Evoformer,CHMP4B,0.7275950908660889,0.6483874917030334,0.25,1.0,0.8423478751933808
Evoformer,CHMP6,0.990871012210846,1.0004948377609253,0.5,1.0,0.9146500310362742
Evoformer,CHMP7,0.5857632756233215,0.5311194062232971,0.3,0.9,0.8238363051570736
Evoformer,CHORDC1,0.653506875038147,0.571700394153595,0.45,0.95,0.7578678782687268
Evoformer,CHTOP,0.5818431377410889,0.4938613176345825,0.35,1.0,0.767300055381647
Evoformer,CIAO1,0.6158804297447205,0.5716975927352905,0.35,1.0,0.7370621372806121
Evoformer,CIAPIN1,0.9564635753631592,0.9570502042770386,0.65,1.0,0.9619740636040115
Evoformer,CLASRP,0.7297683954238892,0.6735498309135437,0.35,0.85,0.8084258575253993
Evoformer,CLPB,0.5945438146591187,0.5051833391189575,0.35,1.0,0.8709943798434248
Evoformer,CMPK1,0.6138448715209961,0.5359745621681213,0.3,0.95,0.8221255934126388
Evoformer,CMTR1,0.7749997973442078,0.6890106797218323,0.55,0.95,0.9146384582265257
Evoformer,CMTR2,0.6298988461494446,0.5587275624275208,0.3,1.0,0.8795799449321959
Evoformer,CNN2,0.5355004668235779,0.48610761761665344,0.35,0.9,0.8542247405635922
Evoformer,CNOT1,0.8799055218696594,0.8905375003814697,0.5,1.0,0.9153038178961364
Evoformer,CNOT10,0.6717178225517273,0.6408659815788269,0.4,1.0,0.8232270669033843
Evoformer,CNOT9,0.5709815621376038,0.5175349712371826,0.3,1.0,0.7817916316988309
Evoformer,COA5,0.8358983993530273,0.7579132914543152,0.45,1.0,0.829185153254857
Evoformer,COASY,0.6122519373893738,0.5484276413917542,0.35,0.9,0.7849341517859126
Evoformer,COG1,0.6776841878890991,0.5782753825187683,0.35,1.0,0.9034639242066986
Evoformer,COG2,0.8125596642494202,0.7748219966888428,0.6,1.0,0.9385773571806819
Evoformer,COG4,0.6212823390960693,0.5249850153923035,0.35,0.95,0.8861511406976492
Evoformer,COG6,0.6819344758987427,0.5994843244552612,0.35,1.0,0.8807776425008557
Evoformer,COMTD1,0.6683604121208191,0.5928522348403931,0.4,0.95,0.8634608084769319
Evoformer,COPS2,0.9889351725578308,0.9882867932319641,0.6,1.0,0.950195523894941
Evoformer,COPS3,0.9207644462585449,0.8751348257064819,0.7,1.0,0.9752018777884461
Evoformer,COPS4,0.9983307123184204,0.99493408203125,0.55,1.0,0.9556388853843795
Evoformer,COPS5,0.858788013458252,0.7908772230148315,0.5,1.0,0.9647648462506512
Evoformer,COPS8,0.5893966555595398,0.51598060131073,0.35,1.0,0.8255080616876364
Evoformer,COQ2,0.5676519870758057,0.4838661253452301,0.25,1.0,0.8214590126743027
Evoformer,COQ4,0.7350234985351562,0.6579901576042175,0.35,0.95,0.912737674517459
Evoformer,COQ5,0.5935560464859009,0.5107066631317139,0.25,0.95,0.792211162559305
Evoformer,COTL1,0.7803681492805481,0.7310697436332703,0.35,1.0,0.9399618366175342
Evoformer,COX10,0.7080178260803223,0.6080201864242554,0.3,1.0,0.4093859952955699
Evoformer,COX11,0.6095325350761414,0.5445601344108582,0.2,0.95,0.7211021619710115
Evoformer,COX5A,0.9914037585258484,0.9097390174865723,0.6,1.0,0.9444665780597817
Evoformer,COX7C,0.9540499448776245,0.8823436498641968,0.6,1.0,0.9392426966393475
Evoformer,CPSF1,0.7290160059928894,0.6971033811569214,0.6,0.9,0.8984573142050792
Evoformer,CPSF3,0.8487175107002258,0.8441187739372253,0.5,1.0,0.8597518862735467
Evoformer,CPSF4,0.8342474699020386,0.7756984233856201,0.6,1.0,0.8239709420345701
Evoformer,CPSF6,0.8433773517608643,0.8122435808181763,0.6,1.0,0.9304060076919761
Evoformer,CS,0.6517961621284485,0.6036391258239746,0.25,1.0,0.8793890028412058
Evoformer,CSDE1,0.7726102471351624,0.6919015049934387,0.65,1.0,0.928246836750664
Evoformer,CSE1L,0.959638237953186,0.9673337340354919,0.55,1.0,0.9604270374214466
