model,perturbation,real_delta_norm,pred_delta_norm,norm_ratio,abs_ratio,top20_sign,top20_recall
Evoformer,MED8,5.232717,4.887308,0.93399054,0.9063794,1.0,0.7
Evoformer,MED9,9.540071,9.173626,0.9615889,0.9448798,1.0,0.75
Evoformer,MEN1,2.3912964,1.6888007,0.7062281,0.62989116,1.0,0.25
Evoformer,METAP1,3.3737445,2.587964,0.76708955,0.6806821,1.0,0.45
Evoformer,METAP2,3.2931585,2.281185,0.69270426,0.60938036,0.95,0.3
Evoformer,METTL1,2.8614938,1.7871232,0.62454206,0.552988,0.95,0.35
Evoformer,METTL14,3.349722,2.4227328,0.72326386,0.63650376,0.95,0.45
Evoformer,METTL17,3.2699554,2.2955966,0.7020269,0.63275486,1.0,0.4
Evoformer,METTL3,2.787392,2.2118487,0.7935191,0.73281705,1.0,0.55
Evoformer,MEX3A,5.3476415,4.6067314,0.8614511,0.8026883,1.0,0.65
Evoformer,MICOS10,2.6269922,1.9316553,0.7353106,0.65615994,1.0,0.55
Evoformer,MIOS,2.38968,1.6724695,0.6998718,0.60893804,0.9,0.35
Evoformer,MIPEP,2.684386,1.7593567,0.6554038,0.5795877,1.0,0.45
Evoformer,MIS18BP1,3.180644,2.9887238,0.93965995,0.84004796,1.0,0.75
Evoformer,MLLT6,2.8518307,2.5606358,0.89789194,0.8433873,0.95,0.55
Evoformer,MMS19,2.7236493,2.114232,0.77624977,0.69099,1.0,0.55
Evoformer,MMS22L,3.6229277,2.9635906,0.81800985,0.7299544,1.0,0.55
Evoformer,MNAT1,2.8067875,2.1541495,0.76747864,0.7072761,0.95,0.5
Evoformer,MOB4,2.616026,2.0814126,0.7956391,0.68012226,1.0,0.75
Evoformer,MON1A,2.158599,1.6862097,0.78115934,0.66956013,1.0,0.6
Evoformer,MPG,3.6129968,2.567679,0.71067846,0.6360896,1.0,0.35
Evoformer,MPHOSPH10,6.449708,6.3932443,0.99124557,0.97789043,1.0,0.75
Evoformer,MPHOSPH6,3.3717346,3.096539,0.9183816,0.8182613,1.0,0.7
Evoformer,MRGBP,4.1260953,3.3250284,0.80585355,0.8195329,0.95,0.4
Evoformer,MRM1,4.801457,4.336957,0.90325856,0.8982089,1.0,0.7
Evoformer,MRPL1,3.0807881,2.2105665,0.7175328,0.6033161,1.0,0.4
Evoformer,MRPL10,4.4791646,4.234137,0.94529617,0.8604979,1.0,0.5
Evoformer,MRPL14,2.5003812,1.69078,0.6762089,0.56354135,0.95,0.5
Evoformer,MRPL16,3.6261024,3.400275,0.9377217,0.8747884,1.0,0.65
Evoformer,MRPL18,4.4774394,4.2107635,0.94044006,0.88045996,1.0,0.6
Evoformer,MRPL20,3.4733713,2.6109307,0.75169927,0.6475934,1.0,0.45
Evoformer,MRPL24,3.9838293,3.8888664,0.9761629,0.9028299,1.0,0.65
Evoformer,MRPL27,4.2479496,4.17942,0.9838676,0.9202286,1.0,0.65
Evoformer,MRPL3,3.055053,2.7521267,0.90084416,0.78098893,1.0,0.65
Evoformer,MRPL32,3.6355383,3.216584,0.8847614,0.7900767,1.0,0.6
Evoformer,MRPL34,3.8393013,3.9828975,1.0374017,1.0015054,1.0,0.7
Evoformer,MRPL35,3.9905636,4.1155725,1.031326,1.0237736,1.0,0.6
Evoformer,MRPL36,3.2954135,3.3888173,1.0283436,1.0179546,1.0,0.65
Evoformer,MRPL37,3.678442,2.9761043,0.80906653,0.68978053,1.0,0.55
Evoformer,MRPL38,3.1979856,2.730304,0.85375744,0.75430965,1.0,0.7
Evoformer,MRPL39,3.4568944,3.061614,0.8856545,0.80186033,0.95,0.6
Evoformer,MRPL4,4.1048737,3.604365,0.8780697,0.7793767,1.0,0.65
Evoformer,MRPL41,4.536883,4.484228,0.9883941,0.92344856,1.0,0.65
Evoformer,MRPL49,5.0192676,4.7932878,0.9549775,0.8868376,1.0,0.6
Evoformer,MRPL50,3.3395379,2.4296994,0.7275556,0.6339567,1.0,0.5
Evoformer,MRPL51,4.081273,3.6777627,0.9011313,0.8332702,1.0,0.65
Evoformer,MRPL54,3.737419,3.403674,0.91070175,0.82350785,1.0,0.65
Evoformer,MRPL9,3.4909706,2.9582858,0.8474107,0.7396534,1.0,0.6
Evoformer,MRPS10,4.138545,3.697786,0.8934991,0.7915418,1.0,0.65
Evoformer,MRPS16,2.7248337,2.0267417,0.7438038,0.64147455,1.0,0.4
Evoformer,MRPS17,3.1859775,2.6003737,0.8161934,0.72873473,1.0,0.35
Evoformer,MRPS21,3.3194733,2.937655,0.88497627,0.8159692,1.0,0.55
Evoformer,MRPS23,3.8450332,3.3628054,0.87458426,0.78125167,1.0,0.65
Evoformer,MRPS25,3.8212245,3.155145,0.8256895,0.7394874,1.0,0.55
Evoformer,MRPS26,4.3428087,3.9620707,0.9123291,0.8051965,1.0,0.7
Evoformer,MRPS30,4.875607,4.710798,0.9661972,0.873512,1.0,0.6
Evoformer,MRPS33,3.5075333,2.8039112,0.7993969,0.68403095,1.0,0.65
Evoformer,MRPS34,3.7880774,3.318075,0.87592584,0.79348916,1.0,0.3
Evoformer,MRPS35,4.95656,4.655961,0.9393533,0.83292824,1.0,0.8
Evoformer,MRPS5,4.3981676,4.1697726,0.9480704,0.85836947,1.0,0.65
Evoformer,MRPS6,2.6310282,1.9696426,0.74862087,0.6817478,1.0,0.3
Evoformer,MRPS7,2.6049404,1.6816764,0.64557195,0.5337271,0.9,0.4
Evoformer,MRPS9,3.850311,3.1535554,0.8190391,0.7066503,1.0,0.55
Evoformer,MSL1,3.1754525,2.2467391,0.70753354,0.68711966,0.95,0.3
Evoformer,MSRB1,2.692217,1.6243072,0.60333437,0.5519818,1.0,0.35
Evoformer,MST1,2.6930208,1.4842619,0.5511513,0.47015926,0.9,0.35
Evoformer,MTG2,1.918477,1.3070594,0.6813005,0.59190524,0.95,0.3
Evoformer,MTHFD1,3.0641184,2.0251958,0.66093916,0.57775366,1.0,0.3
Evoformer,MTOR,2.4238892,1.8231189,0.7521462,0.6738907,1.0,0.45
Evoformer,MVD,2.8171098,2.2469857,0.7976209,0.6767061,1.0,0.6
Evoformer,MVK,1.4152048,0.76014256,0.5371255,0.46569097,0.85,0.25
Evoformer,MYBBP1A,6.0792375,6.1068754,1.0045463,0.979157,1.0,0.8
Evoformer,MYBL2,3.26748,2.9861717,0.9139067,0.87216973,0.95,0.8
Evoformer,MYC,5.52264,5.181959,0.93831193,0.92092705,1.0,0.4
Evoformer,MYCBP,2.2617216,1.2894151,0.57010335,0.48613536,0.95,0.25
Evoformer,MYSM1,2.6892278,1.65924,0.616995,0.53824425,0.95,0.25
Evoformer,MZT1,2.9699922,1.9204571,0.6466203,0.53633446,1.0,0.35
Evoformer,NAA10,4.9418464,4.445274,0.8995168,0.85855985,1.0,0.6
Evoformer,NAA15,3.618459,2.533054,0.7000367,0.64592904,0.95,0.3
Evoformer,NAA20,2.7310417,1.7691625,0.6477977,0.5765534,0.95,0.25
Evoformer,NAA25,2.9870884,2.4476774,0.81941915,0.7113623,0.9,0.55
Evoformer,NAA30,3.0348203,2.109589,0.69512814,0.6008138,0.95,0.4
Evoformer,NAA35,2.0661192,1.1902014,0.5760565,0.4881467,0.9,0.4
Evoformer,NAA50,2.9839423,2.4251869,0.8127459,0.7225299,1.0,0.65
Evoformer,NACA,7.6045337,7.623259,1.0024624,0.97517765,1.0,0.75
Evoformer,NAF1,2.9700363,2.5530422,0.85959965,0.7586475,1.0,0.75
Evoformer,NAGLU,1.8098263,1.0206645,0.56395715,0.49059525,0.95,0.2
Evoformer,NAPG,2.050606,1.3431959,0.6550239,0.57186425,0.95,0.5
Evoformer,NARS,6.890522,6.805104,0.98760355,0.98505676,1.0,0.65
Evoformer,NARS2,1.8260266,1.0986254,0.6016481,0.50294495,0.9,0.3
Evoformer,NBAS,4.2610097,3.7748616,0.88590777,0.8165093,1.0,0.55
Evoformer,NCAPD2,2.1904821,1.4111558,0.64422154,0.577672,1.0,0.25
Evoformer,NCAPG2,3.428238,3.0786223,0.8980189,0.8245074,1.0,0.6
Evoformer,NCAPH2,4.1173053,3.906684,0.94884485,0.8776069,1.0,0.8
Evoformer,NCKAP1,2.659587,1.7112236,0.64341706,0.581583,1.0,0.35
Evoformer,NDC1,2.7883244,1.7730087,0.6358689,0.5833654,0.95,0.35
Evoformer,NDUFA11,3.4367347,2.7756581,0.807644,0.69968706,1.0,0.65
Evoformer,NDUFA2,5.50868,4.99626,0.90697956,0.8953811,0.95,0.55
Evoformer,NDUFA3,5.4650493,5.097673,0.9327771,0.8404963,1.0,0.6
Evoformer,NDUFA6,4.5166197,4.1966214,0.92915094,0.8475858,1.0,0.65
Evoformer,NDUFAB1,5.5012064,5.5345373,1.0060588,0.9797402,1.0,0.7
Evoformer,NDUFAF3,2.9961205,1.9877322,0.66343534,0.5699696,1.0,0.45
Evoformer,NDUFAF5,3.2102706,2.303142,0.7174293,0.6313998,1.0,0.6
Evoformer,NDUFAF7,4.2240095,4.022592,0.95231605,0.84083,1.0,0.8
Evoformer,NDUFB3,3.0731711,2.3781812,0.7738525,0.6600819,1.0,0.5
Evoformer,NDUFB4,5.004232,4.7425046,0.9476988,0.8735275,1.0,0.65
Evoformer,NDUFB8,4.725877,4.313012,0.9126375,0.8161773,1.0,0.7
Evoformer,NDUFS3,4.044398,3.4029374,0.8413953,0.7218363,1.0,0.45
Evoformer,NELFA,5.671689,4.6681886,0.8230685,0.815129,0.95,0.55
Evoformer,NELFB,3.2485328,2.4357984,0.7498149,0.72489196,1.0,0.4
Evoformer,NELFCD,3.6456141,2.679873,0.7350951,0.69243735,0.95,0.4
Evoformer,NELFE,4.939256,3.7274454,0.7546572,0.7601954,0.95,0.45
Evoformer,NEMF,2.28289,1.3073589,0.5726771,0.5007465,1.0,0.2
Evoformer,NFATC2IP,2.0724843,1.1676443,0.5634032,0.5039658,1.0,0.35
Evoformer,NFKBIE,3.458813,2.5201812,0.728626,0.6590363,0.95,0.3
Evoformer,NFRKB,2.9000826,2.3630836,0.8148332,0.74691874,1.0,0.35
Evoformer,NFS1,3.995251,3.6069639,0.90281284,0.84026617,1.0,0.65
Evoformer,NFYB,2.2862356,1.4554341,0.6366072,0.5831735,1.0,0.3
Evoformer,NFYC,3.867114,2.7363148,0.70758575,0.763975,0.95,0.25
Evoformer,NHLRC2,2.7335608,1.6071119,0.5879189,0.51539654,0.95,0.25
Evoformer,NHP2,4.230118,3.7265522,0.88095707,0.7681763,1.0,0.8
Evoformer,NIFK,8.214389,7.9864383,0.97224987,0.9759175,0.95,0.75
Evoformer,NIP7,4.461738,4.11092,0.9213719,0.81714106,1.0,0.8
Evoformer,NISCH,1.959341,1.2704753,0.6484197,0.55976605,1.0,0.3
Evoformer,NKAP,9.031183,8.586646,0.95077753,0.95208704,1.0,0.6
Evoformer,NKAPD1,2.5964892,1.7418973,0.6708664,0.59951353,1.0,0.35
Evoformer,NLE1,8.111597,8.14195,1.0037419,0.99289507,1.0,0.7
Evoformer,NMD3,6.0975657,6.2099447,1.0184301,0.9908559,1.0,0.7
Evoformer,NOB1,3.492291,3.2202013,0.92208844,0.84220654,1.0,0.55
Evoformer,NOC3L,5.896483,5.967687,1.0120757,0.9843691,1.0,0.7
Evoformer,NOC4L,6.1957736,5.9914765,0.9670264,0.9127287,1.0,0.8
Evoformer,NOL10,6.0088263,5.734365,0.95432365,0.9331609,1.0,0.7
Evoformer,NOL11,8.723909,8.621662,0.98827964,0.97343934,1.0,0.7
Evoformer,NOL12,5.589335,5.5591693,0.994603,0.96771145,1.0,0.75
Evoformer,NOL6,6.8523192,6.7223086,0.98102677,0.94737285,1.0,0.7
Evoformer,NOL7,2.543852,1.7482915,0.68726146,0.58711,1.0,0.35
Evoformer,NOL8,7.2623434,7.3030295,1.0056024,1.002017,1.0,0.75
Evoformer,NOLC1,4.155679,3.8173292,0.9185813,0.86485493,1.0,0.75
Evoformer,NOM1,5.4370255,5.2039127,0.95712495,0.94944644,1.0,0.75
Evoformer,NOMO1,2.405654,1.4760827,0.6135889,0.550148,0.95,0.35
Evoformer,NOP14,6.5395284,6.4452934,0.9855899,0.99056506,1.0,0.7
Evoformer,NOP16,7.8407316,7.7597437,0.9896709,0.9315782,1.0,0.75
Evoformer,NOP58,7.2462583,7.0174055,0.9684178,0.95622534,1.0,0.8
Evoformer,NOP9,2.4540231,1.6040982,0.6536606,0.57073635,0.95,0.5
Evoformer,NOS1AP,2.4504294,1.496597,0.6107489,0.5242058,0.95,0.3
Evoformer,NPLOC4,7.7028832,7.5469303,0.979754,0.97900724,1.0,0.6
Evoformer,NPM1,4.2525434,3.100257,0.7290359,0.7833681,1.0,0.65
Evoformer,NRBP1,3.2001288,2.3666441,0.73954654,0.65543157,1.0,0.45
Evoformer,NRDE2,3.9218519,3.246081,0.8276909,0.7813688,1.0,0.55
Evoformer,NSA2,6.3431277,6.3389964,0.9993487,0.9697584,1.0,0.85
Evoformer,NSMCE2,2.4449484,1.81971,0.74427336,0.6433192,0.95,0.5
Evoformer,NSUN4,2.0275764,1.2400724,0.61160326,0.50617695,1.0,0.5
Evoformer,NUB1,2.3568194,1.5644603,0.6638015,0.6248218,0.9,0.3
Evoformer,NUBP2,2.4821768,1.4662433,0.5907086,0.5224183,0.9,0.2
Evoformer,NUDC,3.7853131,3.5466876,0.93696016,0.84831345,1.0,0.65
Evoformer,NUDCD3,3.0324664,2.4978054,0.82368773,0.78762954,1.0,0.55
Evoformer,NUDT15,2.6026652,1.6468382,0.6327507,0.57689255,1.0,0.35
Evoformer,NUFIP1,2.635387,1.8248545,0.6924427,0.5875787,1.0,0.5
Evoformer,NUP107,5.1257577,4.8458667,0.9453952,0.950859,1.0,0.5
Evoformer,NUP133,2.4604669,2.0229428,0.8221784,0.77515846,1.0,0.6
Evoformer,NUP153,3.5935073,3.076552,0.8561418,0.8482308,1.0,0.45
Evoformer,NUP160,5.806134,5.377717,0.926213,0.9046905,1.0,0.65
Evoformer,NUP214,2.4065409,1.899767,0.78941816,0.723169,1.0,0.55
Evoformer,NUP35,2.3977897,1.4599262,0.60886335,0.5223429,1.0,0.25
Evoformer,NUP43,1.9736569,1.2052642,0.61067563,0.5289297,0.95,0.3
Evoformer,NUP54,5.477287,5.2213287,0.9532692,0.8536095,1.0,0.65
Evoformer,NUP62,6.9928794,6.589624,0.9423334,0.9152487,1.0,0.55
Evoformer,NUP85,2.6938374,2.1989136,0.81627554,0.7643102,0.95,0.45
Evoformer,NUP88,2.8761017,2.5752869,0.8954088,0.8851154,1.0,0.6
Evoformer,NUP98,7.5759487,7.308228,0.9646618,0.971197,1.0,0.7
Evoformer,NUTF2,4.525183,4.114816,0.9093148,0.89211285,1.0,0.55
Evoformer,NVL,7.5347795,7.6062546,1.009486,0.99275166,1.0,0.8
Evoformer,OGFOD1,3.2521417,2.4473302,0.7525288,0.6819319,1.0,0.45
Evoformer,OIP5,2.3759985,1.4379015,0.60517776,0.5303234,1.0,0.35
Evoformer,OLFML3,1.9158112,1.1596792,0.60532016,0.5392588,0.95,0.2
Evoformer,OPA1,3.7662854,3.4492972,0.9158353,0.7508685,1.0,0.6
Evoformer,ORC3,2.9007027,1.7715846,0.6107433,0.54309654,0.9,0.25
Evoformer,ORC4,2.2697535,1.2953087,0.5706826,0.50453514,1.0,0.2
Evoformer,ORC5,2.0450494,1.3134519,0.64225924,0.57398856,0.95,0.3
Evoformer,ORC6,3.8671453,3.479597,0.89978445,0.8128791,1.0,0.75
Evoformer,OSGEP,3.053641,2.1455445,0.7026184,0.59846985,1.0,0.45
Evoformer,OSTC,3.3538437,2.5492566,0.7601,0.6496978,0.9,0.5
Evoformer,PABPC1,9.182985,8.56267,0.93244946,0.97065824,1.0,0.6
Evoformer,PABPC4,3.313994,2.214972,0.66836935,0.6622471,1.0,0.45
Evoformer,PABPN1,4.774321,3.8158321,0.79924077,0.81804943,1.0,0.25
Evoformer,PAF1,9.230793,8.579557,0.9294497,0.90853995,1.0,0.55
Evoformer,PALB2,2.5757134,1.7677116,0.6862998,0.59873265,0.95,0.25
Evoformer,PAM16,7.4587865,7.483033,1.0032507,0.9634656,1.0,0.6
Evoformer,PARN,1.8544759,1.24037,0.6688521,0.57354933,1.0,0.55
Evoformer,PAXBP1,3.9335027,3.1556854,0.8022584,0.7640688,1.0,0.45
Evoformer,PCBP1,4.319369,4.0576935,0.93941814,0.91991115,1.0,0.7
Evoformer,PCID2,2.48529,1.6971614,0.68288267,0.59926873,1.0,0.35
Evoformer,PCNA,6.6289725,6.359327,0.95932317,0.9550599,1.0,0.65
Evoformer,PCNX3,2.148493,1.3623781,0.6341087,0.55285376,0.95,0.25
Evoformer,PDAP1,3.1120107,2.006337,0.64470756,0.5450746,1.0,0.25
Evoformer,PDCD11,7.864855,7.7494707,0.98532915,1.0052187,1.0,0.75
Evoformer,PDCD5,2.0939121,1.5546167,0.742446,0.63096005,0.95,0.35
Evoformer,PDCD6,2.7552228,1.6475137,0.59796023,0.54714227,1.0,0.3
Evoformer,PDCD6IP,1.8501008,1.159498,0.6267215,0.53909487,1.0,0.3
Evoformer,PDHA1,2.4189005,1.6538559,0.6837222,0.6167478,0.95,0.35
Evoformer,PDRG1,4.4421973,3.9092345,0.8800227,0.8350288,1.0,0.5
Evoformer,PELP1,6.712279,6.6677837,0.99337107,0.9724924,1.0,0.75
Evoformer,PES1,7.502975,7.4637914,0.99477756,0.9810347,1.0,0.85
Evoformer,PET117,2.600553,1.9622067,0.7545344,0.6704162,1.0,0.55
Evoformer,PEX19,2.9326668,2.1733334,0.74107754,0.6454397,1.0,0.35
Evoformer,PFDN2,5.8189106,5.184102,0.890906,0.8604176,0.95,0.5
Evoformer,PFDN4,2.441734,1.4726392,0.60311204,0.5402987,0.95,0.4
Evoformer,PFDN6,3.1776664,2.1223876,0.66790766,0.582902,1.0,0.45
Evoformer,PFN1,3.275899,1.9699224,0.60133797,0.7176044,1.0,0.4
Evoformer,PGAM1,2.8498838,1.7472537,0.6130965,0.69083923,0.9,0.2
Evoformer,PGD,3.2427683,2.2101579,0.68156517,0.5976356,1.0,0.35
Evoformer,PGK1,2.341899,1.4047124,0.5998177,0.6105165,0.95,0.4
Evoformer,PGPEP1,3.665766,2.9350832,0.8006739,0.7172665,1.0,0.6
Evoformer,PGS1,3.2084532,2.3820207,0.74242026,0.5982661,1.0,0.5
Evoformer,PHB,9.429797,9.338521,0.99032044,0.9835761,1.0,0.7
Evoformer,PHB2,9.270094,9.226231,0.9952683,0.98354113,1.0,0.8
Evoformer,PHF12,2.7863822,1.8871229,0.67726636,0.6063117,1.0,0.35
Evoformer,PI4KA,1.7726814,1.4809682,0.8354396,0.81198156,1.0,0.4
Evoformer,PIAS1,2.697004,1.8605043,0.6898411,0.64618236,0.85,0.3
Evoformer,PIGH,2.9868457,2.0226393,0.6771824,0.5593774,1.0,0.6
Evoformer,PITRM1,1.9630673,1.2083689,0.6155514,0.546813,0.95,0.3
Evoformer,PLEKHN1,3.0462012,2.0922644,0.6868438,0.57368594,1.0,0.45
Evoformer,PLK1,3.485482,2.7532566,0.78992134,0.73456764,0.95,0.6
Evoformer,PLK4,2.7341022,2.6204352,0.9584262,0.9126085,1.0,0.55
Evoformer,PMF1,3.8617268,3.760115,0.97368747,0.9388959,1.0,0.85
Evoformer,PMPCA,4.31582,4.059903,0.94070256,0.8394701,1.0,0.75
Evoformer,PMPCB,5.819714,6.03455,1.0369152,1.035476,1.0,0.55
Evoformer,PNKP,2.9738925,2.075455,0.6978917,0.6154784,1.0,0.4
Evoformer,PNN,4.2518167,3.5805786,0.8421291,0.79903436,1.0,0.7
Evoformer,PNO1,7.515352,7.2579,0.96574324,0.96454865,1.0,0.75
Evoformer,PNPT1,4.512686,3.9058495,0.86552656,0.8455326,0.95,0.55
Evoformer,POGLUT3,0.949327,0.6707095,0.7065105,0.6345475,1.0,0.3
Evoformer,POGZ,2.786352,1.7568876,0.6305333,0.51759535,0.9,0.4
Evoformer,POLA1,6.3263416,5.838408,0.9228727,0.8995528,1.0,0.55
Evoformer,POLD1,7.0685563,6.6714044,0.9438143,0.91770715,1.0,0.65
Evoformer,POLD2,6.841735,6.410889,0.93702686,0.8947032,1.0,0.6
Evoformer,POLE,7.468443,6.8064046,0.91135526,0.87434316,1.0,0.65
Evoformer,POLG2,2.8670516,1.7553782,0.61225903,0.48936594,0.95,0.35
Evoformer,POLL,4.7656493,4.405286,0.9243831,0.9009242,0.95,0.5
Evoformer,POLR1D,6.1337156,5.828938,0.95031106,0.92981505,1.0,0.75
Evoformer,POLR1E,6.502315,6.4079714,0.98549074,0.9764391,1.0,0.7
Evoformer,POLR2B,8.220969,7.800411,0.94884324,0.9559918,1.0,0.65
Evoformer,POLR2C,8.111291,7.662281,0.94464386,0.94307363,1.0,0.6
Evoformer,POLR2E,8.471163,8.0365715,0.94869757,0.94272727,1.0,0.7
Evoformer,POLR2F,5.708194,5.2991285,0.92833716,0.8915138,1.0,0.65
Evoformer,POLR2G,9.817696,9.285318,0.9457737,0.9401341,1.0,0.65
Evoformer,POLR2H,10.308628,9.537482,0.92519414,0.90048593,1.0,0.6
Evoformer,POLR2I,8.550869,8.240264,0.9636756,0.9694196,1.0,0.7
Evoformer,POLR2K,7.5864253,7.176377,0.94594973,0.9285103,0.95,0.7
Evoformer,POLR2M,2.8026521,2.1150272,0.7546521,0.7034619,0.95,0.5
Evoformer,POLR3B,4.444381,4.0387764,0.9087376,0.84526217,1.0,0.75
Evoformer,POLR3C,3.664156,2.785235,0.76013,0.6883872,0.95,0.35
Evoformer,POLR3D,5.435463,5.200656,0.95680094,0.92161536,1.0,0.45
Evoformer,POLR3E,2.67347,1.8004342,0.6734447,0.5851482,1.0,0.5
Evoformer,POLR3F,3.0851068,2.415206,0.78285974,0.71926093,1.0,0.3
Evoformer,POLR3K,3.6976974,2.7988846,0.75692636,0.7086245,1.0,0.45
Evoformer,POLRMT,5.5225143,5.8537774,1.0599841,0.9252382,1.0,0.65
Evoformer,POP1,6.382973,6.18999,0.96976596,0.9454722,1.0,0.75
Evoformer,POP4,6.5103474,6.5053716,0.9992357,1.0039656,1.0,0.8
Evoformer,POP5,3.902972,3.65775,0.93717045,0.863882,1.0,0.65
Evoformer,POP7,5.975526,5.711694,0.95584786,0.91798705,1.0,0.65
Evoformer,PPA1,2.5124793,1.7169807,0.683381,0.6135929,1.0,0.4
Evoformer,PPA2,3.0455315,2.1972995,0.7214831,0.61912817,0.95,0.35
Evoformer,PPAN,8.434944,8.28655,0.98240715,0.95755434,1.0,0.75
Evoformer,PPIA,2.623257,1.688682,0.6437349,0.61281073,0.95,0.25
Evoformer,PPIL2,5.719928,5.478354,0.9577663,0.9055274,1.0,0.65
Evoformer,PPME1,2.9963443,2.222882,0.7418647,0.6368018,0.95,0.5
Evoformer,PPP1R11,4.0964713,3.621297,0.88400394,0.8074934,1.0,0.5
Evoformer,PPP1R15B,3.9625382,3.2476642,0.8195919,0.73320425,1.0,0.5
Evoformer,PPP1R2,2.183785,1.7041649,0.7803721,0.72688174,1.0,0.5
Evoformer,PPP1R37,1.120843,0.6919331,0.6173327,0.55735373,0.95,0.35
Evoformer,PPP1R8,2.8400283,2.1771436,0.7665922,0.6999549,1.0,0.45
Evoformer,PPP2CA,2.3964267,1.5207317,0.634583,0.53813684,1.0,0.55
Evoformer,PPP2R1A,1.9330583,1.4102699,0.7295537,0.6576709,0.9,0.4
Evoformer,PPP2R3C,2.9446683,2.1529756,0.73114365,0.64026874,0.95,0.55
Evoformer,PPP6C,2.4193652,2.3692498,0.9792857,1.0141326,0.95,0.5
Evoformer,PPRC1,4.025551,3.5130217,0.872681,0.7197614,1.0,0.8
Evoformer,PRC1,2.201568,1.3370425,0.60731375,0.52712554,1.0,0.3
Evoformer,PRDM4,2.626531,1.587025,0.6042286,0.5090917,1.0,0.5
Evoformer,PRELID1,7.8782907,7.6172357,0.966864,0.9391618,1.0,0.6
Evoformer,PRELID3B,8.093668,8.269569,1.0217332,1.0056949,1.0,0.75
Evoformer,PRIM1,7.350192,6.8013277,0.9253265,0.8839003,1.0,0.75
Evoformer,PRIM2,5.914118,5.2261376,0.8836715,0.8441453,1.0,0.65
Evoformer,PRKCA,2.9135432,1.9254308,0.6608554,0.58419865,1.0,0.3
Evoformer,PRORP,3.2150621,2.1243463,0.6607481,0.5821275,0.95,0.4
Evoformer,PRPF19,5.062123,4.535868,0.89604074,0.8955665,1.0,0.65
Evoformer,PRPF3,8.517435,8.411225,0.9875303,0.9944156,1.0,0.65
Evoformer,PRPF31,7.5718865,7.4984055,0.9902955,0.98880976,1.0,0.6
Evoformer,PRPF39,2.619714,2.0339413,0.7763982,0.6757479,1.0,0.5
Evoformer,PRPF4,7.469994,7.3364835,0.9821271,0.9866898,1.0,0.7
Evoformer,PRPF40A,7.494878,7.064469,0.9425729,0.9281943,1.0,0.6
Evoformer,PRPF4B,4.3616486,3.5493186,0.8137562,0.7327241,0.9,0.55
Evoformer,PRPF8,7.399146,7.2842197,0.9844676,0.96300066,1.0,0.7
Evoformer,PRRC2A,4.0957303,3.6572087,0.892932,0.8197136,1.0,0.5
Evoformer,PSAT1,2.31228,1.5403448,0.66615844,0.6269234,1.0,0.55
Evoformer,PSMA3,12.1766405,11.855214,0.973603,0.98425734,1.0,0.6
Evoformer,PSMA4,11.405958,11.187402,0.9808384,1.0053104,1.0,0.55
Evoformer,PSMB1,7.6881657,7.365416,0.95802,0.93576807,1.0,0.7
Evoformer,PSMB2,11.1824875,11.025379,0.9859505,1.0094141,1.0,0.7
Evoformer,PSMB3,11.879647,11.579767,0.97475684,0.9778911,1.0,0.75
Evoformer,PSMB5,12.717336,12.381424,0.9735863,0.9989219,1.0,0.7
Evoformer,PSMC1,11.927312,11.54755,0.96816033,0.9847013,1.0,0.65
Evoformer,PSMC4,11.1264105,10.982664,0.98708063,1.0020074,1.0,0.8
Evoformer,PSMC5,12.196046,12.07206,0.9898339,1.0223103,1.0,0.7
Evoformer,PSMD11,11.161508,10.973499,0.98315567,0.99105114,1.0,0.7
Evoformer,PSMD14,10.443808,10.328775,0.9889856,0.9972681,1.0,0.8
Evoformer,PSMD4,5.6347804,5.212261,0.92501587,0.8731128,1.0,0.65
Evoformer,PSME1,2.9218533,1.6924402,0.57923514,0.5189339,0.95,0.35
Evoformer,PSME2,2.4369998,1.4311354,0.587253,0.5231775,1.0,0.3
Evoformer,PSMG1,2.3799803,1.5746803,0.6616359,0.6281503,1.0,0.2
Evoformer,PSMG2,3.0185103,1.8474747,0.6120485,0.52189183,1.0,0.35
Evoformer,PTCD1,2.670896,1.977435,0.7403639,0.6534751,0.95,0.5
Evoformer,PTCD3,3.2130241,2.0670652,0.64333946,0.54773694,1.0,0.25
Evoformer,PTEN,2.4123833,1.7702962,0.733837,0.6581527,1.0,0.4
Evoformer,PTGR2,2.9667213,1.8614426,0.627441,0.5425077,1.0,0.35
Evoformer,PTMA,4.3319173,3.2152007,0.74221194,0.8062367,1.0,0.45
Evoformer,PTPMT1,2.5474365,1.5015097,0.58941984,0.5261286,0.9,0.2
Evoformer,PTPN1,2.0563,1.2539493,0.60980856,0.5205111,1.0,0.35
Evoformer,PTPN11,2.1654105,1.2740793,0.5883777,0.5007821,1.0,0.45
Evoformer,PUF60,4.171093,3.1867962,0.7640194,0.7227447,0.9,0.35
Evoformer,PXN,3.353547,2.7635207,0.824059,0.73982984,1.0,0.65
Evoformer,PYROXD1,2.440845,1.7636517,0.72255784,0.6001011,1.0,0.55
Evoformer,PYURF,4.194021,4.0230255,0.9592287,0.871226,1.0,0.7
Evoformer,QARS,9.195697,8.947472,0.97300637,0.9893361,1.0,0.5
Evoformer,QRSL1,2.392809,1.6543511,0.69138455,0.585832,1.0,0.3
